time,icao24,callsign,lat,lon,heading,geoaltitude (ft),velocity(kts),vertrate (ft/min),onground,squawk,alert,spi,baroaltitude,lastposupdate,lastcontact
2023-02-01 22:25:06,N863GT,5Y747,38.9027,-84.6522,17,2900,160,,0,6627,,,,,
2023-02-01 22:26:13,N863GT,5Y747,38.9504,-84.6478,359,2325,144,,0,6627,,,,,
2023-02-01 22:26:35,N863GT,5Y747,38.9642,-84.6478,2,1900,140,,0,6627,,,,,
2023-02-01 22:26:46,N863GT,5Y747,38.9727,-84.6476,2,1750,145,,0,6627,,,,,
2023-02-01 22:29:03,N863GT,5Y747,39.065,-84.6453,4,1700,155,1664,0,6627,,,,,
2023-02-01 22:29:40,N863GT,5Y747,39.0907,-84.638,42,2575,173,,0,6627,,,,,
2023-02-01 22:21:24,N863GT,5Y747,38.941,-84.7803,181,6550,204,,0,6627,,,,,
2023-02-01 22:24:50,N863GT,5Y747,38.8926,-84.6569,24,3000,165,-640,0,6627,,,,,
2023-02-01 22:25:20,N863GT,5Y747,38.9133,-84.6488,13,2950,150,,0,6627,,,,,
2023-02-01 22:27:17,N863GT,5Y747,38.9931,-84.6469,1,1275,140,,0,6627,,,,,
2023-02-01 22:27:46,N863GT,5Y747,39.013,-84.6469,360,925,143,-768,0,6627,,,,,
2023-02-01 22:28:34,N863GT,5Y747,39.0445,-84.6466,3,875,152,,0,6627,,,,,
2023-02-01 22:21:22,N863GT,5Y747,38.9433,-84.7802,181,6600,204,,0,6627,,,,,
2023-02-01 22:24:24,N863GT,5Y747,38.8735,-84.6714,44,3375,172,,0,6627,,,,,
2023-02-01 22:24:36,N863GT,5Y747,38.8831,-84.6627,29,3200,167,-1024,0,6627,,,,,
2023-02-01 22:25:16,N863GT,5Y747,38.911,-84.6495,15,2950,153,,0,6627,,,,,
2023-02-01 22:25:32,N863GT,5Y747,38.9216,-84.6472,5,2875,151,,0,6627,,,,,
2023-02-01 22:28:10,N863GT,5Y747,39.0273,-84.6469,,625,141,-640,0,6627,,,,,
2023-02-01 22:29:14,N863GT,5Y747,39.0719,-84.6454,358,1975,160,,0,6627,,,,,
2023-02-01 22:21:29,N863GT,5Y747,38.9377,-84.7804,182,6475,200,,0,6627,,,,,
2023-02-01 22:22:34,N863GT,5Y747,38.8755,-84.7798,172,5025,200,,0,6627,,,,,
2023-02-01 22:26:38,N863GT,5Y747,38.9661,-84.6478,1,1875,140,,0,6627,,,,,
2023-02-01 22:23:32,N863GT,5Y747,38.8548,-84.7223,83,3825,205,,0,6627,,,,,
2023-02-01 22:24:21,N863GT,5Y747,38.8712,-84.6742,45,3400,170,,0,6627,,,,,
2023-02-01 22:25:11,N863GT,5Y747,38.9073,-84.6507,14,2925,157,,0,6627,,,,,
2023-02-01 22:26:01,N863GT,5Y747,38.9423,-84.6475,358,2450,154,,0,6627,,,,,
2023-02-01 22:28:19,N863GT,5Y747,39.0352,-84.6468,625 ft,142 kts,-768,,0,6627,,,,,
2023-02-01 22:22:09,N863GT,5Y747,38.8998,-84.7804,180,5475,200,,0,6627,,,,,
2023-02-01 22:22:20,N863GT,5Y747,38.8891,-84.7805,181,5250,200,,0,6627,,,,,
2023-02-01 22:25:00,N863GT,5Y747,38.8998,-84.6534,20,2925,166,-640,0,6627,,,,,
2023-02-01 22:27:35,N863GT,5Y747,39.0057,-84.6469,360,1050,143,,0,6627,,,,,
2023-02-01 22:29:32,N863GT,5Y747,39.0844,-84.6436,16,2475,166,,0,6627,,,,,
2023-02-01 22:21:45,N863GT,5Y747,38.9214,-84.7807,181,6025,200,,0,6627,,,,,
2023-02-01 22:22:31,N863GT,5Y747,38.8783,-84.7803,178,5075,200,,0,6627,,,,,
2023-02-01 22:26:50,N863GT,5Y747,38.9751,-84.6474,2,1675,145,,0,6627,,,,,
2023-02-01 22:29:21,N863GT,5Y747,39.0776,-84.6454,2,2225,160,,0,6627,,,,,
2023-02-01 22:23:47,N863GT,5Y747,38.8577,-84.7039,79,3625,197,,0,6627,,,,,
2023-02-01 22:25:55,N863GT,5Y747,38.9384,-84.6473,359,2550,156,-960,0,6627,,,,,
2023-02-01 22:21:37,N863GT,5Y747,38.9293,-84.7806,181,6225,205,,0,6627,,,,,
2023-02-01 22:23:58,N863GT,5Y747,38.8616,-84.6915,68,3525,190,-320,0,6627,,,,,
2023-02-01 22:27:20,N863GT,5Y747,38.9955,-84.6469,1,1225,142,,0,6627,,,,,
2023-02-01 22:28:52,N863GT,5Y747,39.0565,-84.6461,1,1500,140,,0,6627,,,,,
2023-02-01 22:22:00,N863GT,5Y747,38.9078,-84.7805,179,5650,200,,0,6627,,,,,
2023-02-01 22:22:06,N863GT,5Y747,38.9048,-84.7804,179,5575,200,,0,6627,,,,,
2023-02-01 22:22:52,N863GT,5Y747,38.861,-84.769,136,4575,200,,0,6627,,,,,
2023-02-01 22:23:16,N863GT,5Y747,38.8535,-84.7409,93,4075,207,,0,6627,,,,,
2023-02-01 22:26:26,N863GT,5Y747,38.9599,-84.6479,1,2025,147,-1024,0,6627,,,,,
2023-02-01 22:27:04,N863GT,5Y747,38.985,-84.6471,1,1475,143,,0,6627,,,,,
2023-02-01 22:28:23,N863GT,5Y747,39.0374,-84.6468,360,650,151,,0,6627,,,,,
2023-02-01 22:28:38,N863GT,5Y747,39.0479,-84.6465,1,1075,148,,0,6627,,,,,
2023-02-01 22:29:11,N863GT,5Y747,39.0702,-84.6453,360,1900,150,,0,6627,,,,,
2023-02-01 22:25:43,N863GT,5Y747,38.9293,-84.647,,2750,154,,0,6627,,,,,
2023-02-01 22:26:30,N863GT,5Y747,38.9626,-84.6479,,1950,148,-1024,0,6627,,,,,
2023-02-01 22:27:23,N863GT,5Y747,38.9976,-84.6469,,1200,142,,0,6627,,,,,
2023-02-01 22:29:51,N863GT,5Y747,39.0948,-84.6274,74,2625,182,,0,6627,,,,,
2023-02-01 22:22:59,N863GT,5Y747,38.8576,-84.7632,126,4400,209,,0,6627,,,,,
2023-02-01 22:25:40,N863GT,5Y747,38.9271,-84.647,358,2800,153,,0,6627,,,,,
2023-02-01 22:26:11,N863GT,5Y747,38.9488,-84.6478,358,2350,140,,0,6627,,,,,
2023-02-01 22:26:57,N863GT,5Y747,38.9783,-84.6473,2,1600,140,,0,6627,,,,,
2023-02-01 22:27:11,N863GT,5Y747,38.9891,-84.647,1,1375,140,,0,6627,,,,,
2023-02-01 22:21:51,N863GT,5Y747,38.918,-84.7807,180,5925,207,,0,6627,,,,,
2023-02-01 22:23:26,N863GT,5Y747,38.8541,-84.7293,86,3900,206,,0,6627,,,,,
2023-02-01 22:24:16,N863GT,5Y747,38.8703,-84.6754,49,3400,181,-64,0,6627,,,,,
2023-02-01 22:25:35,N863GT,5Y747,38.9231,-84.647,4,2850,150,,0,6627,,,,,
2023-02-01 22:28:49,N863GT,5Y747,39.0547,-84.6462,2,1450,136,,0,6627,,,,,
2023-02-01 22:30:02,N863GT,5Y747,39.0968,-84.6164,76,2625,180,,0,6627,,,,,
2023-02-01 22:30:08,N863GT,5Y747,39.0981,-84.6109,72,2650,180,,0,6627,,,,,
2023-02-01 22:30:37,N863GT,5Y747,39.1025,-84.5792,104,,180,,0,6627,,,,,
2023-02-01 22:31:57,N863GT,5Y747,39.0417,-84.5561,176,2600,183,,0,6627,,,,,
2023-02-01 22:34:31,N863GT,5Y747,38.9272,-84.5763,262,2125,167,,0,6627,,,,,
2023-02-01 22:34:35,N863GT,5Y747,38.9273,-84.5803,272,2050,167,,0,6627,,,,,
2023-02-01 22:34:40,N863GT,5Y747,38.9278,-84.5853,277,2050,160,,0,6627,,,,,
2023-02-01 22:34:55,N863GT,5Y747,38.9307,-84.5996,289,2125,152,,0,6627,,,,,
2023-02-01 22:31:17,N863GT,5Y747,39.0755,-84.5593,175,2700,180,,0,6627,,,,,
2023-02-01 22:32:02,N863GT,5Y747,39.0367,-84.5556,175,2625,182,,0,6627,,,,,
2023-02-01 22:32:16,N863GT,5Y747,39.0258,-84.5545,176,2675,181,,0,6627,,,,,
2023-02-01 22:34:58,N863GT,5Y747,38.9314,-84.6019,292,2125,149,,0,6627,,,,,
2023-02-01 22:32:56,N863GT,5Y747,38.9924,-84.5505,174,2675,180,,0,6627,,,,,
2023-02-01 22:33:21,N863GT,5Y747,38.971,-84.5477,173,2650,180,,0,6627,,,,,
2023-02-01 22:33:23,N863GT,5Y747,38.9688,-84.5474,174,2650,180,,0,6627,,,,,
2023-02-01 22:33:57,N863GT,5Y747,38.9416,-84.5486,200,2625,175,,0,6627,,,,,
2023-02-01 22:36:26,N863GT,5Y747,38.9756,-84.6465,349,1675,140,,0,6627,,,,,
2023-02-01 22:31:47,N863GT,5Y747,39.0496,-84.5569,177,2625,183,,0,6627,,,,,
2023-02-01 22:32:22,N863GT,5Y747,39.0208,-84.5539,174,2675,180,,0,6627,,,,,
2023-02-01 22:32:32,N863GT,5Y747,39.0125,-84.5529,175,2650,181,,0,6627,,,,,
2023-02-01 22:34:11,N863GT,5Y747,38.9336,-84.556,224,2550,160,,0,6627,,,,,
2023-02-01 22:35:30,N863GT,5Y747,38.9435,-84.6251,313,2075,146,-256,0,6627,,,,,
2023-02-01 22:36:41,N863GT,5Y747,38.9846,-84.6473,359,1500,140,,0,6627,,,,,
2023-02-01 22:31:36,N863GT,5Y747,39.0598,-84.5578,177,2625,183,,0,6627,,,,,
2023-02-01 22:32:46,N863GT,5Y747,39.0009,-84.5516,175,2650,180,,0,6627,,,,,
2023-02-01 22:33:16,N863GT,5Y747,38.9751,-84.5483,173,2650,187,,0,6627,,,,,
2023-02-01 22:37:00,N863GT,5Y747,38.9981,-84.6469,2,1200,143,,0,6627,,,,,
2023-02-01 22:30:17,N863GT,5Y747,39.1007,-84.6014,70,2650,180,,0,6627,,,,,
2023-02-01 22:31:26,N863GT,5Y747,39.068,-84.5585,177,2650,180,,0,6627,,,,,
2023-02-01 22:33:49,N863GT,5Y747,38.9471,-84.5463,189,2650,180,,0,6627,,,,,
2023-02-01 22:36:01,N863GT,5Y747,38.9597,-84.6395,333,1975,143,,0,6627,,,,,
2023-02-01 22:36:49,N863GT,5Y747,38.9911,-84.6472,2,1350,144,,0,6627,,,,,
2023-02-01 22:30:41,N863GT,5Y747,39.1013,-84.5751,113,2650,180,,0,6627,,,,,
2023-02-01 22:31:51,N863GT,5Y747,39.0467,-84.5566,175,2625,180,,0,6627,,,,,
2023-02-01 22:33:08,N863GT,5Y747,38.9822,-84.5493,174,2650,186,,0,6627,,,,,
2023-02-01 22:34:17,N863GT,5Y747,38.9307,-84.5608,233,2450,166,,0,6627,,,,,
2023-02-01 22:35:50,N863GT,5Y747,38.9528,-84.6345,326,2025,140,,0,6627,,,,,
2023-02-01 22:31:21,N863GT,5Y747,39.0718,-84.5588,176,2675,180,,0,6627,,,,,
2023-02-01 22:32:37,N863GT,5Y747,39.0078,-84.5524,176,3031,178,,0,6627,,,,,
2023-02-01 22:34:05,N863GT,5Y747,38.9354,-84.5537,218,2600,169,,0,6627,,,,,
2023-02-01 22:36:11,N863GT,5Y747,38.9655,-84.6427,338,1900,140,,0,6627,,,,,
2023-02-01 22:37:22,N863GT,5Y747,39.0126,-84.6469,,900,140,,0,6627,,,,,
2023-02-01 22:30:56,N863GT,5Y747,39.0926,-84.5638,148,2650,170,,0,6627,,,,,
2023-02-01 22:30:09,N863GT,5Y747,39.0989,-84.6078,71,2650,180,,0,6627,,,,,
2023-02-01 22:31:32,N863GT,5Y747,39.0626,-84.558,176,2625,180,,0,6627,,,,,
2023-02-01 22:33:46,N863GT,5Y747,38.9489,-84.5459,184,2650,182,,0,6627,,,,,
2023-02-01 22:35:44,N863GT,5Y747,38.9497,-84.6319,322,2025,142,,0,6627,,,,,
2023-02-01 22:37:11,N863GT,5Y747,39.0053,-84.6469,,1050,141,,0,6627,,,,,
2023-02-01 22:30:26,N863GT,5Y747,39.103,-84.5911,78,2650,180,,0,6627,,,,,
2023-02-01 22:30:31,N863GT,5Y747,39.1032,-84.5837,92,2650,180,,0,6627,,,,,
2023-02-01 22:30:50,N863GT,5Y747,39.096,-84.5667,138,2650,181,,0,6627,,,,,
2023-02-01 22:31:05,N863GT,5Y747,39.0851,-84.5609,170,2675,181,,0,6627,,,,,
2023-02-01 22:32:41,N863GT,5Y747,39.0051,-84.5521,175,2650,180,,0,6627,,,,,
2023-02-01 22:33:41,N863GT,5Y747,38.9536,-84.5456,176,2650,180,,0,6627,,,,,
2023-02-01 22:31:12,N863GT,5Y747,39.0788,-84.5597,173,2700,180,,0,6627,,,,,
2023-02-01 22:32:50,N863GT,5Y747,38.997,-84.5511,175,2675,183,,0,6627,,,,,
2023-02-01 22:35:25,N863GT,5Y747,38.9411,-84.6219,312,2100,145,-320,0,6627,,,,,
2023-02-01 22:35:55,N863GT,5Y747,38.9556,-84.6368,328,2000,143,,0,6627,,,,,
2023-02-01 22:36:35,N863GT,5Y747,38.9816,-84.6473,356,1550,140,,0,6627,,,,,
2023-02-01 22:35:21,N863GT,5Y747,38.9394,-84.6193,306,2125,143,-192,0,6627,,,,,
2023-02-01 22:35:38,N863GT,5Y747,38.9465,-84.6286,318,2050,143,,0,6627,,,,,
2023-02-01 22:36:18,N863GT,5Y747,38.9694,-84.6445,341,1825,140,,0,6627,,,,,
2023-02-01 22:36:32,N863GT,5Y747,38.9793,-84.6471,353,1600,140,,0,6627,,,,,
2023-02-01 22:29:57,N863GT,5Y747,39.0959,-84.6213,78,2625,180,,0,6627,,,,,
2023-02-01 22:31:40,N863GT,5Y747,39.0556,-84.5574,176,2600,180,,0,6627,,,,,
2023-02-01 22:32:11,N863GT,5Y747,39.0298,-84.555,177,2675,180,,0,6627,,,,,
2023-02-01 22:33:03,N863GT,5Y747,38.9861,-84.5498,175,2675,180,,0,6627,,,,,
2023-02-01 22:33:38,N863GT,5Y747,38.9563,-84.5458,175,2650,180,,0,6627,,,,,
2023-02-01 22:34:23,N863GT,5Y747,38.928,-84.5693,247,2250,165,,0,6627,,,,,
2023-02-01 22:35:14,N863GT,5Y747,38.9366,-84.6145,303,2150,141,-256,0,6627,,,,,
2023-02-01 22:30:45,N863GT,5Y747,39.0991,-84.5706,125,2650,180,,0,6627,,,,,
2023-02-01 22:31:02,N863GT,5Y747,39.0871,-84.5613,163,2675,180,,0,6627,,,,,
2023-02-01 22:32:07,N863GT,5Y747,39.0338,-84.5554,176,2650,182,,0,6627,,,,,
2023-02-01 22:33:30,N863GT,5Y747,38.9633,-84.5467,175,2650,180,,0,6627,,,,,
2023-02-01 22:34:43,N863GT,5Y747,38.9282,-84.5883,281,2025,167,,0,6627,,,,,
2023-02-01 22:30:21,N863GT,5Y747,39.102,-84.5964,72,2650,180,,0,6627,,,,,
2023-02-01 22:34:02,N863GT,5Y747,38.937,-84.5521,213,2625,170,,0,6627,,,,,
2023-02-01 22:36:44,N863GT,5Y747,38.9878,-84.6473,,1425,140,,0,6627,,,,,
2023-02-01 22:41:41,N863GT,5Y747,39.0449,-84.6488,180,875,10,,1,,,,,,
2023-02-01 22:47:45,N863GT,5Y747,39.0358,-84.6567,271,875,11,,1,,,,,,
2023-02-01 22:42:42,N863GT,5Y747,39.0416,-84.6488,180,875,12,,1,,,,,,
2023-02-01 22:43:43,N863GT,5Y747,39.0382,-84.6488,180,875,12,,1,,,,,,
2023-02-01 22:37:51,N863GT,5Y747,39.0317,-84.6468,,550,137,-384,1,6627,,,,,
2023-02-01 22:38:40,N863GT,5Y747,39.0485,-84.6467,,,24,,1,,,,,,
2023-02-01 22:45:45,N863GT,5Y747,39.0357,-84.6495,241,875,6,,1,,,,,,
2023-02-01 22:44:44,N863GT,5Y747,39.036,-84.6488,180,875,,,1,,,,,,
2023-02-01 22:40:41,N863GT,5Y747,39.0487,-84.6488,179,875,11,,1,,,,,,
2023-02-01 22:46:45,N863GT,5Y747,39.0357,-84.6528,270,875,10,,1,,,,,,
2023-02-01 22:48:46,N863GT,5Y747,39.0358,-84.6603,271,875,9,,1,,,,,,
2023-02-01 22:49:46,N863GT,5Y747,39.036,-84.6627,275,875,7,,1,,,,,,
2023-02-01 22:50:47,N863GT,5Y747,39.037,-84.6628,360,875,3,,1,,,,,,
2023-02-01 22:37:33,N863GT,5Y747,39.0196,-84.6468,,750,139,,1,6627,,,,,
2023-02-01 22:38:56,N863GT,5Y747,39.0497,-84.647,348,875,,,1,,,,,,
2023-02-01 22:39:40,N863GT,5Y747,39.0508,-84.6488,309,875,9,,1,,,,,,
